GeoID, GeoName,rgn_id, Year, OceanSectorId, OceanSector, Establishments, Employment, Wages, GDP,wage_per_employ
15009,"Maui, HI",2,2011,5,Tourism and Recreation,612,19483,656335000,1395272000,33687.57378
15009,"Maui, HI",2,2011,6,Marine Transportation,-9999,-9999,-9999,-9999,1
15009,"Maui, HI",2,2011,9,All Ocean Sectors,633,19509,656928000,1396699000,33673.07397
15009,"Maui, HI",2,2012,1,Marine Construction,4,79,7999000,16524000,101253.1646
15009,"Maui, HI",2,2012,2,Living Resources,-9999,-9999,-9999,-9999,1
15009,"Maui, HI",2,2012,3,Offshore Mineral Extraction,-9999,-9999,-9999,-9999,1
15009,"Maui, HI",2,2012,4,Ship and Boat Building,0,0,0,0,#DIV/0!
15009,"Maui, HI",2,2012,5,Tourism and Recreation,630,20592,712793000,1536119000,34615.04468
15009,"Maui, HI",2,2012,6,Marine Transportation,-9999,-9999,-9999,-9999,1
15009,"Maui, HI",2,2012,9,All Ocean Sectors,647,20671,720792000,1552643000,34869.72086
15009,"Maui, HI",2,2013,1,Marine Construction,-9999,-9999,-9999,-9999,1
15009,"Maui, HI",2,2013,2,Living Resources,-9999,-9999,-9999,-9999,1
15009,"Maui, HI",2,2013,3,Offshore Mineral Extraction,0,0,0,0,#DIV/0!
15009,"Maui, HI",2,2013,4,Ship and Boat Building,0,0,0,0,#DIV/0!
15009,"Maui, HI",2,2013,5,Tourism and Recreation,646,21094,745856000,1640505000,35358.68019
15009,"Maui, HI",2,2013,6,Marine Transportation,-9999,-9999,-9999,-9999,1
15009,"Maui, HI",2,2013,9,All Ocean Sectors,663,21094,745856000,1640505000,35358.68019
