rgn_id,year,species,category,type,Family,stock,score,ref
3,2013,Toau,Reef,Reef,Lutjanidae,Lutjanus fulvus,1.1,
3,2014,Toau,Reef,Reef,Lutjanidae,Lutjanus fulvus,1.1,
3,2015,Toau,Reef,Reef,Lutjanidae,Lutjanus fulvus,1.1,
3,2016,Toau,Reef,Reef,Lutjanidae,Lutjanus fulvus,1.1,
4,2012,Toau,Reef,Reef,Lutjanidae,Lutjanus fulvus,1.1,
4,2013,Toau,Reef,Reef,Lutjanidae,Lutjanus fulvus,1.1,
4,2014,Toau,Reef,Reef,Lutjanidae,Lutjanus fulvus,1.1,
4,2015,Toau,Reef,Reef,Lutjanidae,Lutjanus fulvus,1.1,
4,2016,Toau,Reef,Reef,Lutjanidae,Lutjanus fulvus,1.1,
1,2010,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.2,ISC; http://isc.fra.go.jp/pdf/ISC14/Annex%2011-%20NPALB%20Stock%20Assessment%20Report_revsied%2029Aug14.pdf
1,2011,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.23,ISC; http://isc.fra.go.jp/pdf/ISC14/Annex%2011-%20NPALB%20Stock%20Assessment%20Report_revsied%2029Aug14.pdf
1,2012,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.22,ISC; http://isc.fra.go.jp/pdf/ISC14/Annex%2011-%20NPALB%20Stock%20Assessment%20Report_revsied%2029Aug14.pdf
1,2013,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,10 year mean
1,2014,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,10 year mean
1,2015,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,10 year mean
1,2016,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,10 year mean
2,2010,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.2,
2,2011,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.23,
2,2012,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.22,
2,2013,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
2,2014,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
2,2015,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
2,2016,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
3,2010,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.2,
3,2011,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.23,
3,2012,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.22,
3,2013,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
3,2014,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
3,2015,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
3,2016,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
4,2010,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.2,
4,2011,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.23,
4,2012,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.22,
4,2013,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
4,2014,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
4,2015,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
4,2016,Tombo,tunas,pelagic,Scombridae,Thunnus alalunga,2.19,
1,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
1,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
1,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
1,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
1,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
1,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
1,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
1,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
1,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
1,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
1,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
1,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
1,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
1,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
1,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
1,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
1,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
1,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
1,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
1,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
2,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
2,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
2,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
2,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
2,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
2,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
2,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
2,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
2,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
2,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
2,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
2,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
2,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
2,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
2,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
2,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
2,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
2,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
2,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
2,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
3,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
3,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
3,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
3,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
3,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
3,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
3,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
3,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
3,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
3,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
3,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
3,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
3,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
3,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
3,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
3,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
3,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
3,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
3,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
3,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
4,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
4,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
4,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
4,2012,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
4,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
4,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
4,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
4,2013,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
4,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
4,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
4,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
4,2014,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
4,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
4,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
4,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
4,2015,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
4,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Chlorurus perspicullatus,1.8,
4,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus dubius,1.5,
4,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus psittacus ,1.37,
4,2016,Uhu parrot-misc.,reef,Reef,Scaridae,Scarus rubroviolaceus,0.87,
1,2012,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
1,2013,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
1,2014,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
1,2015,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
1,2016,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
2,2012,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
2,2013,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
2,2014,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
2,2015,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
2,2016,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
3,2012,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
3,2013,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
3,2014,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
3,2015,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
3,2016,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
4,2012,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
4,2013,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
4,2014,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
4,2015,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
4,2016,Uku,reef,Reef,Lutjanidae,Aprion virescens,1.1,
1,2012,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
1,2013,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
1,2014,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
1,2015,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
1,2016,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
2,2012,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
2,2013,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
2,2014,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
2,2015,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
2,2016,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
3,2012,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
3,2013,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
3,2014,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
3,2015,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
3,2016,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
4,2012,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
4,2013,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
4,2014,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
4,2015,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
4,2016,Umaumalei,reef,Reef,Acanthuridae,Naso lituratus,0.83,
1,2012,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
1,2013,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
1,2014,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
1,2015,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
1,2016,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
2,2012,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
2,2013,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
2,2014,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
2,2015,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
2,2016,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
3,2012,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
3,2013,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
3,2014,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
3,2015,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
3,2016,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
4,2012,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
4,2013,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
4,2014,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
4,2015,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
4,2016,Weke a'a,reef,Reef,Mullidae,Mulloidichthys flavolineatus,1.63,
1,2012,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
1,2013,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
1,2014,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
1,2015,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
1,2016,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
2,2012,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
2,2013,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
2,2014,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
2,2015,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
2,2016,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
3,2012,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
3,2013,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
3,2014,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
3,2015,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
3,2016,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
4,2012,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
4,2013,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
4,2014,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
4,2015,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
4,2016,Weke nono,reef,Reef,Mullidae,Mulloidichthys pflueregi,1.37,
1,2012,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
1,2013,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
1,2014,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
1,2015,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
1,2016,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
2,2012,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
2,2013,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
2,2014,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
2,2015,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
2,2016,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
3,2012,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
3,2013,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
3,2014,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
3,2015,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
3,2016,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
4,2012,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
4,2013,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
4,2014,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
4,2015,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
4,2016,Weke ula,reef,Reef,Mullidae,Mulloidichthys vanicolensus,1.83,
1,2012,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
1,2013,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
1,2014,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
1,2015,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
1,2016,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
2,2012,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
2,2013,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
2,2014,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
2,2015,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
2,2016,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
3,2012,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
3,2013,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
3,2014,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
3,2015,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
3,2016,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
4,2012,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
4,2013,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
4,2014,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
4,2015,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
4,2016,White ulua,coastal_pelagic,Reef,Scombridae,Caranx ignobilis,0.93,
1,2010,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.33,SPC
1,2011,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.3,SPC
1,2012,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.22,SPC
1,2013,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.28,regression gap fill
1,2014,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.26,regression gap fill
1,2015,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.24,regression gap fill
1,2016,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.2022,regression gap fill
2,2010,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.33,
2,2011,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.3,
2,2012,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.22,
2,2013,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.28,
2,2014,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.26,
2,2015,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.24,
2,2016,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.2022,
3,2010,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.33,
3,2011,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.3,
3,2012,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.22,
3,2013,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.28,
3,2014,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.26,
3,2015,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.24,
3,2016,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.2022,
4,2010,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.33,
4,2011,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.3,
4,2012,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.22,
4,2013,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.28,
4,2014,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.26,
4,2015,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.24,
4,2016,Yellowfin tuna,tunas,pelagic,Scombridae,Thunnus albacares,1.2022,
