rgn_id,species,type,Family,stock,year,FMSY (relative fishing mortality),sb,sbmsy,score,ref
4,Kalekale,bottom,,deep7,2011,1.01,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,2010,0.76,,,0.84,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,2009,0.92,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,2008,0.69,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,2007,0.74,,,0.83,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,2006,0.62,,,0.81,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,2005,0.86,,,0.8,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,2004,0.75,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,2003,0.98,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,2002,0.83,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,2001,1.07,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,2000,1.37,,,0.79,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,1999,0.99,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,1998,1.45,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,1997,1.53,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,1996,1.42,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,1995,1.74,,,0.8,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Kalekale,bottom,,deep7,1994,1.49,,,0.79,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2013,0.77,,,0.86,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2012,0.77,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2011,1.01,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2010,0.76,,,0.84,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2009,0.92,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2008,0.69,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2007,0.74,,,0.83,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2006,0.62,,,0.81,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2005,0.86,,,0.8,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2004,0.75,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2003,0.98,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2002,0.83,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2001,1.07,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,2000,1.37,,,0.79,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,1999,0.99,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,1998,1.45,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,1997,1.53,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,1996,1.42,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,1995,1.74,,,0.8,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Opakapaka,bottom,,deep7,1994,1.49,,,0.79,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2013,0.77,,,0.86,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2012,0.77,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2011,1.01,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2010,0.76,,,0.84,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2009,0.92,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2008,0.69,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2007,0.74,,,0.83,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2006,0.62,,,0.81,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2005,0.86,,,0.8,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2004,0.75,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2003,0.98,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2002,0.83,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2001,1.07,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,2000,1.37,,,0.79,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,1999,0.99,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,1998,1.45,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,1997,1.53,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,1996,1.42,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,1995,1.74,,,0.8,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Gindai,bottom,,deep7,1994,1.49,,,0.79,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2013,0.77,,,0.86,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2012,0.77,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2011,1.01,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2010,0.76,,,0.84,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2009,0.92,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2008,0.69,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2007,0.74,,,0.83,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2006,0.62,,,0.81,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2005,0.86,,,0.8,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2004,0.75,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2003,0.98,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2002,0.83,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2001,1.07,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,2000,1.37,,,0.79,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,1999,0.99,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,1998,1.45,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,1997,1.53,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,1996,1.42,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,1995,1.74,,,0.8,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Hapuupuu,bottom,,deep7,1994,1.49,,,0.79,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2013,0.77,,,0.86,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2012,0.77,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2011,1.01,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2010,0.76,,,0.84,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2009,0.92,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2008,0.69,,,0.85,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2007,0.74,,,0.83,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2006,0.62,,,0.81,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2005,0.86,,,0.8,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2004,0.75,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2003,0.98,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2002,0.83,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2001,1.07,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,2000,1.37,,,0.79,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,1999,0.99,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,1998,1.45,,,0.77,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,1997,1.53,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,1996,1.42,,,0.78,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,1995,1.74,,,0.8,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Lehi,bottom,,deep7,1994,1.49,,,0.79,NOAA Technical Memorandum NMFS-PIFSC-42 Nov 2014 (http://www.cio.noaa.gov/services_programs/prplans/pdfs/ID309_Hawaiian_Bottomfish_Final_Product.pdf)
4,Pualu,Reef,,Acanthurus blochii,,2.3,,0.12,0.4,
4,Palani,Reef,,Acanthurus dussmieri,,0.8,,0.36,1.2,
4,Kala,Reef,,Naso brevirostris,,1.9,,0.14,0.47,
4,Opelu kala,Reef,,Naso hexacanthus,,2,,0.13,0.43,
4,Umaumalei,Reef,,Naso lituratus,,1.3,,0.25,0.83,
4,Kala,Reef,,Naso unicornis,,6,,0.03,0.1,
4,Papa ulua,Reef,,Carangoides orthogrammus,,0.7,,0.41,1.37,
4,White ulua,Reef,,Caranx ignobilis,,1.1,,0.28,0.93,
4,Omilu,Reef,,Caranx melampygus,,0.7,,0.4,1.33,
4,Uku,Reef,,Aprion virescens,,0.9,,0.33,1.1,
4,Toau,Reef,,Lutjanus fulvus,,0.9,,0.33,1.1,
4,Taape,Reef,,Luthanus kasmira,,0.3,,0.62,2.07,
4,Weke a'a,Reef,,Mulloidichthys flavolineatus,,0.5,,0.49,1.63,
4,Weke nono,Reef,,Mulloidichthys pflueregi,,0.7,,0.41,1.37,
4,Weke ula,Reef,,Mulloidichthys vanicolensus,,0.4,,0.55,1.83,
4,Moana kale,Reef,,Parupeneus cyclostomus,,1.3,,0.24,0.8,
4,Munu,Reef,,Parupeneus insularis,,0.4,,0.57,1.9,
4,Kumu,Reef,,Parupeneus porphyreus,,1.9,,0.15,0.5,
4,Panuhunuhu,Reef,,Calotomus carolinus,,2.2,,0.13,0.43,
4,Uhu parrot-misc.,Reef,,Chlorurus perspicullatus,,0.5,,0.54,1.8,
4,Panunu,Reef,,Chlorurus spilurus,,1.4,,0.23,0.77,
4,Uhu parrot-misc.,Reef,,Scarus dubius,,0.6,,0.45,1.5,
4,Uhu parrot-misc.,Reef,,Scarus psittacus ,,0.7,,0.41,1.37,
4,Uhu parrot-misc.,Reef,,Scarus rubroviolaceus,,1.2,,0.26,0.87,
4,Roi,Reef,,Cephalophilis argus,,0.1,,0.8,2.67,
4,Mu,Reef,,Monotaxis grandoculis,,0.8,,0.38,1.27,
4,Menpachi,Reef,,Myripristis berndti,,0.4,,0.59,1.97,
