time,longitude,latitude,location_id,location_name,number_concentration_of_enterococcus_in_sea_water,number_concentration_of_clostridium_perfringens_in_sea_water,sea_water_quality_alert
2015-12-03T19:13:00Z,-159.56683,22.220583,803,Haena Beach,42,1,1
2015-12-10T19:09:00Z,-159.56683,22.220583,803,Haena Beach,20,1,0
2015-12-17T19:01:00Z,-159.56683,22.220583,803,Haena Beach,10,1,0
2015-12-23T19:09:00Z,-159.56683,22.220583,803,Haena Beach,10,1,0
2015-12-30T19:13:00Z,-159.56683,22.220583,803,Haena Beach,10,1,0
2011-01-05T19:28:00Z,-159.53128,22.217222,868,Lumahai Beach,31,7,0
2011-07-06T19:13:00Z,-159.53128,22.217222,868,Lumahai Beach,10,6,0
2011-07-13T19:02:00Z,-159.53128,22.217222,868,Lumahai Beach,20,6,0
2011-07-20T19:48:00Z,-159.53128,22.217222,868,Lumahai Beach,2.3,15,0
2011-07-27T19:24:00Z,-159.53128,22.217222,868,Lumahai Beach,945,39,1
2011-08-03T19:04:00Z,-159.53128,22.217222,868,Lumahai Beach,42,1,0
2011-08-10T19:00:00Z,-159.53128,22.217222,868,Lumahai Beach,2.3,6,0
2011-08-17T19:17:00Z,-159.53128,22.217222,868,Lumahai Beach,64,7,0
2011-08-24T19:01:00Z,-159.53128,22.217222,868,Lumahai Beach,2.3,2,0
2011-08-31T19:06:00Z,-159.53128,22.217222,868,Lumahai Beach,99,17,0
2011-09-07T18:48:00Z,-159.53128,22.217222,868,Lumahai Beach,10,2,0
2011-09-14T18:44:00Z,-159.53128,22.217222,868,Lumahai Beach,20,5,0
2011-09-21T19:01:00Z,-159.53128,22.217222,868,Lumahai Beach,137,13,1
2011-09-28T19:00:00Z,-159.53128,22.217222,868,Lumahai Beach,20,5,0
2011-10-05T19:07:00Z,-159.53128,22.217222,868,Lumahai Beach,53,1,0
2011-10-10T18:56:00Z,-159.53128,22.217222,868,Lumahai Beach,20,6,0
2011-10-19T19:20:00Z,-159.53128,22.217222,868,Lumahai Beach,10,2,0
2011-10-26T19:07:00Z,-159.53128,22.217222,868,Lumahai Beach,124,5,1
2011-11-30T19:05:00Z,-159.53128,22.217222,868,Lumahai Beach,31,4,0
2011-12-07T19:18:00Z,-159.53128,22.217222,868,Lumahai Beach,99,6,0
2011-12-14T19:12:00Z,-159.53128,22.217222,868,Lumahai Beach,31,1,0
2011-12-21T19:08:00Z,-159.53128,22.217222,868,Lumahai Beach,99,5,0
2011-12-28T19:00:00Z,-159.53128,22.217222,868,Lumahai Beach,42,2,0
2012-06-21T16:01:00Z,-159.53128,22.217222,868,Lumahai Beach,42,4,0
2012-07-05T18:39:00Z,-159.53128,22.217222,868,Lumahai Beach,504,17,1
2012-07-11T19:05:00Z,-159.53128,22.217222,868,Lumahai Beach,10,3,0
2012-07-18T19:15:00Z,-159.53128,22.217222,868,Lumahai Beach,31,10,0
2012-07-25T19:05:00Z,-159.53128,22.217222,868,Lumahai Beach,42,2,0
2012-08-01T19:01:00Z,-159.53128,22.217222,868,Lumahai Beach,31,5,0
2012-08-08T19:10:00Z,-159.53128,22.217222,868,Lumahai Beach,20,3,0
2012-08-15T19:01:00Z,-159.53128,22.217222,868,Lumahai Beach,64,2,0
2012-08-22T18:53:00Z,-159.53128,22.217222,868,Lumahai Beach,20,2,0
2012-08-29T19:18:00Z,-159.53128,22.217222,868,Lumahai Beach,42,5,0
2012-09-05T19:09:00Z,-159.53128,22.217222,868,Lumahai Beach,64,3,0
2012-09-12T19:23:00Z,-159.53128,22.217222,868,Lumahai Beach,20,3,0
2012-09-19T18:46:00Z,-159.53128,22.217222,868,Lumahai Beach,31,1,0
2012-09-26T18:46:00Z,-159.53128,22.217222,868,Lumahai Beach,64,1,0
2012-10-03T18:40:00Z,-159.53128,22.217222,868,Lumahai Beach,10,8,0
2012-10-10T18:43:00Z,-159.53128,22.217222,868,Lumahai Beach,31,12,0
2012-10-17T19:00:00Z,-159.53128,22.217222,868,Lumahai Beach,20,2,0
2012-10-18T15:52:00Z,-159.53128,22.217222,868,Lumahai Beach,64,4,0
2012-10-24T18:25:00Z,-159.53128,22.217222,868,Lumahai Beach,10,9,0
2012-10-31T19:17:00Z,-159.53128,22.217222,868,Lumahai Beach,10,3,0
2012-11-07T19:15:00Z,-159.53128,22.217222,868,Lumahai Beach,10,10,0
2012-11-14T19:40:00Z,-159.53128,22.217222,868,Lumahai Beach,42,2,0
2012-11-20T19:30:00Z,-159.53128,22.217222,868,Lumahai Beach,20,2,0
2012-11-28T19:26:00Z,-159.53128,22.217222,868,Lumahai Beach,20,7,0
2012-12-05T19:15:00Z,-159.53128,22.217222,868,Lumahai Beach,406,8,1
2012-12-10T19:19:00Z,-159.53128,22.217222,868,Lumahai Beach,64,6,0
2012-12-26T19:40:00Z,-159.53128,22.217222,868,Lumahai Beach,64,10,0
2013-07-02T19:14:00Z,-159.53128,22.217222,868,Lumahai Beach,10,9,0
2013-07-10T19:37:00Z,-159.53128,22.217222,868,Lumahai Beach,75,22,0
2013-07-17T19:25:00Z,-159.53128,22.217222,868,Lumahai Beach,10,4,0
2013-07-24T19:08:00Z,-159.53128,22.217222,868,Lumahai Beach,75,4,0
2013-07-29T19:45:00Z,-159.53128,22.217222,868,Lumahai Beach,75,25,0
2013-08-07T19:00:00Z,-159.53128,22.217222,868,Lumahai Beach,150,13,1
2013-08-14T19:08:00Z,-159.53128,22.217222,868,Lumahai Beach,31,12,0
2013-08-21T19:38:00Z,-159.53128,22.217222,868,Lumahai Beach,20,8,0
2013-09-04T19:15:00Z,-159.53128,22.217222,868,Lumahai Beach,10,6,0
2013-09-11T19:32:00Z,-159.53128,22.217222,868,Lumahai Beach,20,2,0
2013-09-18T19:40:00Z,-159.53128,22.217222,868,Lumahai Beach,178,10,1
2013-09-24T18:58:00Z,-159.53128,22.217222,868,Lumahai Beach,137,4,1
2013-10-02T19:32:00Z,-159.53128,22.217222,868,Lumahai Beach,453,35,1
2013-10-09T19:29:00Z,-159.53128,22.217222,868,Lumahai Beach,42,7,0
2013-10-16T19:19:00Z,-159.53128,22.217222,868,Lumahai Beach,10,9,0
2013-10-23T19:27:00Z,-159.53128,22.217222,868,Lumahai Beach,53,9,0
2013-10-30T19:33:00Z,-159.53128,22.217222,868,Lumahai Beach,10,3,0
2013-11-06T19:28:00Z,-159.53128,22.217222,868,Lumahai Beach,10,3,0
2013-11-13T19:38:00Z,-159.53128,22.217222,868,Lumahai Beach,31,15,0
2013-11-20T19:28:00Z,-159.53128,22.217222,868,Lumahai Beach,20,2,0
2013-11-26T19:34:00Z,-159.53128,22.217222,868,Lumahai Beach,31,5,0
2013-12-04T19:29:00Z,-159.53128,22.217222,868,Lumahai Beach,64,7,0
2013-12-11T19:19:00Z,-159.53128,22.217222,868,Lumahai Beach,42,6,0
2013-12-18T19:35:00Z,-159.53128,22.217222,868,Lumahai Beach,31,3,0
2013-12-26T19:30:00Z,-159.53128,22.217222,868,Lumahai Beach,64,5,0
2012-04-02T17:43:00Z,-159.51678,22.207132,910,Waikoko Estuary,2005,42,1
2012-06-04T17:47:00Z,-159.51678,22.207132,910,Waikoko Estuary,238,32,1
2012-06-25T17:51:00Z,-159.51678,22.207132,910,Waikoko Estuary,697,50,1
2012-07-09T17:40:00Z,-159.51678,22.207132,910,Waikoko Estuary,271,44,1
2012-07-30T17:40:00Z,-159.51678,22.207132,910,Waikoko Estuary,288,45,1
2012-08-20T17:39:00Z,-159.51678,22.207132,910,Waikoko Estuary,478,35,1
2012-09-17T17:27:00Z,-159.51678,22.207132,910,Waikoko Estuary,504,50,1
2012-10-22T18:00:00Z,-159.51678,22.207132,910,Waikoko Estuary,531,50,1
2012-11-26T17:58:00Z,-159.51678,22.207132,910,Waikoko Estuary,659,22,1
2012-12-12T17:40:00Z,-159.51678,22.207132,910,Waikoko Estuary,782,1,1
2013-01-28T17:39:00Z,-159.51678,22.207132,910,Waikoko Estuary,945,14,1
2013-02-11T17:45:00Z,-159.51678,22.207132,910,Waikoko Estuary,624,15,1
2013-03-11T17:37:00Z,-159.51678,22.207132,910,Waikoko Estuary,738,16,1
2013-05-06T17:43:00Z,-159.51678,22.207132,910,Waikoko Estuary,2005,26,1
2013-05-20T18:02:00Z,-159.51678,22.207132,910,Waikoko Estuary,429,50,1
2013-06-17T19:17:00Z,-159.51678,22.207132,910,Waikoko Estuary,945,37,1
2013-07-08T17:52:00Z,-159.51678,22.207132,910,Waikoko Estuary,364,50,1
2013-07-23T17:52:00Z,-159.51678,22.207132,910,Waikoko Estuary,2005,50,1
2013-07-30T18:43:00Z,-159.51678,22.207132,910,Waikoko Estuary,624,42,1
2013-08-05T18:00:00Z,-159.51678,22.207132,910,Waikoko Estuary,344,50,1
2013-08-19T17:57:00Z,-159.51678,22.207132,910,Waikoko Estuary,271,32,1
2013-09-16T18:04:00Z,-159.51678,22.207132,910,Waikoko Estuary,384,32,1
2013-10-07T17:49:00Z,-159.51678,22.207132,910,Waikoko Estuary,364,40,1
2013-11-04T17:52:00Z,-159.51678,22.207132,910,Waikoko Estuary,1298,48,1
2013-11-18T18:08:00Z,-159.51678,22.207132,910,Waikoko Estuary,364,30,1
2013-12-02T17:50:00Z,-159.51678,22.207132,910,Waikoko Estuary,406,17,1
2013-12-16T18:30:00Z,-159.51678,22.207132,910,Waikoko Estuary,624,27,1
2014-05-06T16:17:00Z,-159.51678,22.207132,910,Waikoko Estuary,124,15,1
2012-04-02T17:59:00Z,-159.51407,22.203833,911,Waipa Estuary,87,7,0
2012-06-04T18:06:00Z,-159.51407,22.203833,911,Waipa Estuary,87,16,0
2012-06-25T18:06:00Z,-159.51407,22.203833,911,Waipa Estuary,238,24,1
2012-07-09T18:00:00Z,-159.51407,22.203833,911,Waipa Estuary,504,35,1
2012-07-30T17:48:00Z,-159.51407,22.203833,911,Waipa Estuary,288,14,1
2012-08-20T18:03:00Z,-159.51407,22.203833,911,Waipa Estuary,364,25,1
2012-09-17T17:49:00Z,-159.51407,22.203833,911,Waipa Estuary,124,24,1
2012-10-22T18:30:00Z,-159.51407,22.203833,911,Waipa Estuary,324,21,1
2012-11-26T18:25:00Z,-159.51407,22.203833,911,Waipa Estuary,124,7,1
2012-12-12T17:52:00Z,-159.51407,22.203833,911,Waipa Estuary,2005,24,1
2013-01-28T17:55:00Z,-159.51407,22.203833,911,Waipa Estuary,406,32,1
2013-02-11T18:10:00Z,-159.51407,22.203833,911,Waipa Estuary,738,11,1
2013-03-11T18:06:00Z,-159.51407,22.203833,911,Waipa Estuary,111,6,1
2013-05-06T18:08:00Z,-159.51407,22.203833,911,Waipa Estuary,945,18,1
2013-05-20T18:19:00Z,-159.51407,22.203833,911,Waipa Estuary,782,18,1
2013-06-17T19:28:00Z,-159.51407,22.203833,911,Waipa Estuary,271,20,1
2013-07-08T18:04:00Z,-159.51407,22.203833,911,Waipa Estuary,124,22,1
2013-07-23T18:12:00Z,-159.51407,22.203833,911,Waipa Estuary,659,27,1
2013-07-30T19:05:00Z,-159.51407,22.203833,911,Waipa Estuary,1298,18,1
2013-08-05T18:15:00Z,-159.51407,22.203833,911,Waipa Estuary,624,50,1
2013-08-19T18:20:00Z,-159.51407,22.203833,911,Waipa Estuary,324,20,1
2013-09-16T18:30:00Z,-159.51407,22.203833,911,Waipa Estuary,207,20,1
2013-10-07T18:17:00Z,-159.51407,22.203833,911,Waipa Estuary,453,38,1
2013-11-04T18:16:00Z,-159.51407,22.203833,911,Waipa Estuary,831,25,1
2013-11-18T18:27:00Z,-159.51407,22.203833,911,Waipa Estuary,192,18,1
2013-12-02T18:08:00Z,-159.51407,22.203833,911,Waipa Estuary,364,24,1
2013-12-16T18:48:00Z,-159.51407,22.203833,911,Waipa Estuary,738,18,1
2014-05-06T15:52:00Z,-159.51407,22.203833,911,Waipa Estuary,99,43,0
2012-04-02T18:14:00Z,-159.50708,22.200434,912,Waioli Estuary,53,2,0
2012-06-04T18:28:00Z,-159.50708,22.200434,912,Waioli Estuary,344,6,1
2012-06-25T18:22:00Z,-159.50708,22.200434,912,Waioli Estuary,782,20,1
2012-07-09T18:21:00Z,-159.50708,22.200434,912,Waioli Estuary,238,4,1
2012-07-30T18:19:00Z,-159.50708,22.200434,912,Waioli Estuary,384,10,1
2012-08-20T18:23:00Z,-159.50708,22.200434,912,Waioli Estuary,384,14,1
2012-09-17T18:22:00Z,-159.50708,22.200434,912,Waioli Estuary,504,25,1
2012-10-22T18:52:00Z,-159.50708,22.200434,912,Waioli Estuary,591,13,1
2012-11-26T18:47:00Z,-159.50708,22.200434,912,Waioli Estuary,782,6,1
2012-12-12T18:13:00Z,-159.50708,22.200434,912,Waioli Estuary,1013,8,1
2013-01-28T18:30:00Z,-159.50708,22.200434,912,Waioli Estuary,782,12,1
2013-02-11T18:25:00Z,-159.50708,22.200434,912,Waioli Estuary,478,5,1
2013-03-11T18:27:00Z,-159.50708,22.200434,912,Waioli Estuary,207,7,1
2013-05-06T18:21:00Z,-159.50708,22.200434,912,Waioli Estuary,406,11,1
2013-05-20T18:43:00Z,-159.50708,22.200434,912,Waioli Estuary,222,9,1
2013-06-17T19:49:00Z,-159.50708,22.200434,912,Waioli Estuary,624,14,1
2013-07-08T18:18:00Z,-159.50708,22.200434,912,Waioli Estuary,238,9,1
2013-07-23T18:35:00Z,-159.50708,22.200434,912,Waioli Estuary,1184,17,1
2013-07-30T19:16:00Z,-159.50708,22.200434,912,Waioli Estuary,659,24,1
2013-08-05T18:45:00Z,-159.50708,22.200434,912,Waioli Estuary,406,18,1
2013-08-19T18:43:00Z,-159.50708,22.200434,912,Waioli Estuary,271,15,1
2013-09-16T18:59:00Z,-159.50708,22.200434,912,Waioli Estuary,504,24,1
2013-10-07T18:45:00Z,-159.50708,22.200434,912,Waioli Estuary,207,10,1
2013-11-04T18:40:00Z,-159.50708,22.200434,912,Waioli Estuary,288,11,1
2013-11-18T18:45:00Z,-159.50708,22.200434,912,Waioli Estuary,192,6,1
2013-12-02T18:28:00Z,-159.50708,22.200434,912,Waioli Estuary,324,6,1
2013-12-16T19:18:00Z,-159.50708,22.200434,912,Waioli Estuary,238,7,1
2014-05-06T16:08:00Z,-159.50708,22.200434,912,Waioli Estuary,150,4,1
2011-01-05T19:42:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,1,0
2011-01-12T18:38:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,3,0
2011-01-19T18:50:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,5,0
2011-01-20T18:55:00Z,-159.50441,22.203222,833,Waioli Beach Park,42,11,0
2011-01-26T18:38:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,2,0
2011-02-02T18:38:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,1,0
2011-02-16T18:33:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,2,0
2011-02-23T19:00:00Z,-159.50441,22.203222,833,Waioli Beach Park,42,1,0
2011-03-02T18:52:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2011-03-09T18:40:00Z,-159.50441,22.203222,833,Waioli Beach Park,150,3,1
2011-03-16T19:08:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2011-03-23T19:19:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,1,0
2011-03-30T18:49:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,1,0
2011-04-06T18:46:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,1,0
2011-04-13T19:01:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,1,0
2011-04-20T19:03:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,6,0
2011-04-27T18:15:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,1,0
2011-05-04T19:05:00Z,-159.50441,22.203222,833,Waioli Beach Park,31,4,0
2011-05-11T19:04:00Z,-159.50441,22.203222,833,Waioli Beach Park,20,6,0
2011-05-18T18:57:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,1,0
2011-05-25T18:42:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,3,0
2011-06-01T18:51:00Z,-159.50441,22.203222,833,Waioli Beach Park,20,3,0
2011-06-08T19:04:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,1,0
2011-06-15T17:15:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,2,0
2011-06-22T19:35:00Z,-159.50441,22.203222,833,Waioli Beach Park,42,1,0
2011-06-29T19:36:00Z,-159.50441,22.203222,833,Waioli Beach Park,20,1,0
2011-07-06T19:33:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,1,0
2011-07-13T19:42:00Z,-159.50441,22.203222,833,Waioli Beach Park,42,4,0
2011-07-20T20:12:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,1,0
2011-07-27T19:47:00Z,-159.50441,22.203222,833,Waioli Beach Park,64,10,0
2011-08-03T19:25:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,2,0
2011-08-10T19:17:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2011-08-17T19:34:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,3,0
2011-08-24T19:23:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2011-08-31T19:24:00Z,-159.50441,22.203222,833,Waioli Beach Park,2.3,2,0
2011-09-07T19:03:00Z,-159.50441,22.203222,833,Waioli Beach Park,42,5,0
2011-09-14T18:58:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2011-09-21T19:17:00Z,-159.50441,22.203222,833,Waioli Beach Park,75,3,0
2011-09-28T19:16:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2011-10-05T19:24:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2011-10-10T19:14:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2011-10-19T19:38:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2011-10-26T19:28:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2011-11-30T19:24:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2011-12-07T19:35:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,4,0
2011-12-14T19:30:00Z,-159.50441,22.203222,833,Waioli Beach Park,64,1,0
2011-12-21T19:30:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2011-12-28T19:17:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-02-01T19:09:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-02-08T19:08:00Z,-159.50441,22.203222,833,Waioli Beach Park,53,5,0
2012-02-15T19:21:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-02-22T18:53:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-02-29T19:00:00Z,-159.50441,22.203222,833,Waioli Beach Park,111,4,1
2012-03-19T17:40:00Z,-159.50441,22.203222,833,Waioli Beach Park,31,1,0
2012-04-11T19:00:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-04-18T18:47:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-06-06T19:06:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-06-13T19:01:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2012-06-20T19:11:00Z,-159.50441,22.203222,833,Waioli Beach Park,31,2,0
2012-06-21T16:23:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-06-27T19:00:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-07-05T18:52:00Z,-159.50441,22.203222,833,Waioli Beach Park,20,2,0
2012-07-11T19:33:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-07-18T19:30:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2012-07-25T19:37:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-08-01T19:18:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-08-08T19:27:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2012-08-15T19:21:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-08-22T19:11:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-08-29T19:34:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2012-09-05T19:27:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-09-12T19:41:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-09-19T19:05:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-09-26T19:05:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,4,0
2012-10-03T18:59:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-10-10T19:02:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,3,0
2012-10-17T19:18:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-10-18T16:11:00Z,-159.50441,22.203222,833,Waioli Beach Park,20,1,0
2012-10-24T18:41:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-10-31T19:35:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-11-07T19:31:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-11-14T20:00:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-11-20T19:45:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-11-28T19:46:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-12-05T19:35:00Z,-159.50441,22.203222,833,Waioli Beach Park,20,1,0
2012-12-10T19:36:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2012-12-26T19:54:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-01-09T19:35:00Z,-159.50441,22.203222,833,Waioli Beach Park,75,7,0
2013-01-16T19:26:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2013-01-23T19:00:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-01-30T18:45:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-02-06T18:45:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-02-13T18:10:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-02-20T18:15:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2013-03-06T18:55:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-03-13T19:03:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-03-20T18:50:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-04-02T18:45:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,3,0
2013-04-10T18:55:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-04-17T19:00:00Z,-159.50441,22.203222,833,Waioli Beach Park,31,1,0
2013-04-24T18:58:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-05-01T18:56:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-05-08T18:54:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-05-15T18:45:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,4,0
2013-05-22T19:00:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-06-19T18:45:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2013-06-26T19:10:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2013-07-02T19:31:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-07-10T19:55:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-07-17T19:45:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-07-24T19:30:00Z,-159.50441,22.203222,833,Waioli Beach Park,20,1,0
2013-07-29T19:59:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-08-07T19:17:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-08-14T19:22:00Z,-159.50441,22.203222,833,Waioli Beach Park,20,1,0
2013-08-21T19:55:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-09-04T19:39:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-09-11T19:50:00Z,-159.50441,22.203222,833,Waioli Beach Park,42,4,0
2013-09-18T19:59:00Z,-159.50441,22.203222,833,Waioli Beach Park,288,4,1
2013-09-24T19:15:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-10-02T19:48:00Z,-159.50441,22.203222,833,Waioli Beach Park,42,1,0
2013-10-09T19:47:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-10-16T19:41:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-10-23T19:47:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-10-30T19:50:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-11-06T19:50:00Z,-159.50441,22.203222,833,Waioli Beach Park,20,1,0
2013-11-13T20:00:00Z,-159.50441,22.203222,833,Waioli Beach Park,42,8,0
2013-11-20T19:47:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-11-26T20:28:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-12-04T19:56:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-12-11T19:41:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2013-12-18T19:53:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,3,0
2013-12-26T19:59:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-01-02T19:12:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-01-15T19:15:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-01-22T19:03:00Z,-159.50441,22.203222,833,Waioli Beach Park,124,35,1
2014-01-29T18:50:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-02-05T19:40:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2014-02-12T18:55:00Z,-159.50441,22.203222,833,Waioli Beach Park,31,1,0
2014-02-19T19:26:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,3,0
2014-02-26T18:40:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-03-19T19:20:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-03-27T18:57:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-04-03T19:39:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,3,0
2014-04-09T19:00:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,2,0
2014-04-16T19:49:00Z,-159.50441,22.203222,833,Waioli Beach Park,31,1,0
2014-04-23T19:16:00Z,-159.50441,22.203222,833,Waioli Beach Park,20,1,0
2014-05-01T19:41:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,3,0
2014-05-07T18:16:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-05-14T18:47:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-05-21T19:31:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-05-28T19:47:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-06-04T18:44:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-06-12T19:36:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
2014-06-25T18:36:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0
